Time,PlayerFish,TotalFish,Self,Cross,Score
0,1,7,0 (0%),0 (0%),100
1,1,7,0 (0%),0 (0%),100
2,1,7,0 (0%),0 (0%),100
3,1,7,0 (0%),0 (0%),100
4,1,7,0 (0%),0 (0%),100
