Time,PlayerFish,TotalFish,Self,Cross,Score,Temp
0,0,0,0 (0%),0 (0%),0,0
0,0,0,0 (0%),0 (0%),0,30
0,0,0,0 (0%),0 (0%),0,30
0,0,0,0 (0%),0 (0%),0,29
0,0,0,0 (0%),0 (0%),0,29
0,0,0,0 (0%),0 (0%),0,28
0,0,0,0 (0%),0 (0%),0,28
0,0,0,0 (0%),0 (0%),0,29
0,0,0,0 (0%),0 (0%),0,29
0,0,0,0 (0%),0 (0%),0,29
0,0,0,0 (0%),0 (0%),0,29
