Time,PlayerFish,TotalFish,Self,Cross,Score
0,1,7,0 (0%),0 (0%),14
1,1,7,0 (0%),0 (0%),14
2,1,6,0 (0%),0 (0%),17
3,1,6,0 (0%),0 (0%),17
4,1,6,0 (0%),0 (0%),17
5,1,6,0 (0%),0 (0%),17
