Time,PlayerFish,TotalFish,Self,Cross,Score,Temp
0,0,0,0 (0%),0 (0%),0,0
0,0,0,0 (0%),0 (0%),0,25
0,0,0,0 (0%),0 (0%),0,25
0,0,0,0 (0%),0 (0%),0,25
0,0,0,0 (0%),0 (0%),0,25
0,0,0,0 (0%),0 (0%),0,24
0,0,0,0 (0%),0 (0%),0,24
0,0,0,0 (0%),0 (0%),0,24
0,0,0,0 (0%),0 (0%),0,24
0,0,0,0 (0%),0 (0%),0,24
